Columns,type,n,mean,std,min,25%,50%,75%,max,value 1,value 2,value 3,value 4,value 5,freq 1,freq 2,freq 3,freq 4,freq 5,freq others,freq NA
UserInfo_13_0.0,,29690.0,0.6294375210508589,0.48296354360573235,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,18688.0,11002.0,,,,0.0,0.0
Userupdate__flag_uctopvr_0.0,,29690.0,0.9884809700235769,0.10670860061581701,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,29348.0,342.0,,,,0.0,0.0
Userupdate__flag_uctopvr_2.0,,29690.0,0.010912765240821826,0.1038943711359418,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29366.0,324.0,,,,0.0,0.0
Userupdate__companysizeid_0.0,,29690.0,0.9969013135735938,0.05558046974391981,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,29598.0,92.0,,,,0.0,0.0
Userupdate__companysizeid_1.0,,29690.0,0.0028629168070057258,0.053430484449519776,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29605.0,85.0,,,,0.0,0.0
UserInfo_9_中国联通,,29690.0,0.5749747389693499,0.4943551555381431,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,17071.0,12619.0,,,,0.0,0.0
UserInfo_9_nan,,29690.0,0.17783765577635569,0.38238246394399666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,24410.0,5280.0,,,,0.0,0.0
UserInfo_9_中国电信,,29690.0,0.14041764904008083,0.34742567316605005,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,25521.0,4169.0,,,,0.0,0.0
WeblogInfo_25_0.0,,29690.0,0.9679016503873358,0.17626426754881883,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,28737.0,953.0,,,,0.0,0.0
WeblogInfo_25_1.0,,29690.0,0.021791849107443584,0.14600576162864584,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29043.0,647.0,,,,0.0,0.0
WeblogInfo_25_2.0,,29690.0,0.0016167059616032334,0.04017644322376316,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29642.0,48.0,,,,0.0,0.0
UserInfo_23_nan,,29690.0,0.011249578982822498,0.1054675334259314,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29356.0,334.0,,,,0.0,0.0
UserInfo_23_M,,29690.0,0.0028292354328056583,0.05311615465942838,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29606.0,84.0,,,,0.0,0.0
UserInfo_23_专科毕业,,29690.0,0.020478275513640957,0.14163188687662093,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29082.0,608.0,,,,0.0,0.0
UserInfo_23_O,,29690.0,0.002324014819804648,0.04815279713215589,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29621.0,69.0,,,,0.0,0.0
UserInfo_23_K,,29690.0,0.0012798922196025598,0.035753281671944734,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29652.0,38.0,,,,0.0,0.0
UserInfo_23_Y,,29690.0,0.004782755136409566,0.06899304830508086,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29548.0,142.0,,,,0.0,0.0
UserInfo_23_G,,29690.0,0.009969686763219939,0.09935101693119598,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29394.0,296.0,,,,0.0,0.0
UserInfo_23_AK,,29690.0,0.0012125294712024251,0.03480086256111138,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29654.0,36.0,,,,0.0,0.0
UserInfo_23_大学本科（简称“大学,,29690.0,0.001684068710003368,0.041003527296023544,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29640.0,50.0,,,,0.0,0.0
UserInfo_23_H,,29690.0,0.0015493432132030987,0.03933185545741967,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29644.0,46.0,,,,0.0,0.0
UserInfo_23_AB,,29690.0,0.005557426743011115,0.07434196593309626,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29525.0,165.0,,,,0.0,0.0
UserInfo_23_P,,29690.0,0.004546985517009094,0.06727899298598224,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29555.0,135.0,,,,0.0,0.0
"Log_(9, 6)_0.0",,29690.0,0.998955877399798,0.03229655616541756,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,29659.0,31.0,,,,0.0,0.0
WeblogInfo_35_0.0,,29690.0,0.9812394745705625,0.13568046344925325,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,29133.0,557.0,,,,0.0,0.0
WeblogInfo_35_1.0,,29690.0,0.010070730885820141,0.09984811994553874,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29391.0,299.0,,,,0.0,0.0
WeblogInfo_35_nan,,29690.0,0.008454024924216909,0.09155783271931718,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29439.0,251.0,,,,0.0,0.0
UserInfo_22_nan,,29690.0,0.9290670259346582,0.2567171731361256,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,27584.0,2106.0,,,,0.0,0.0
UserInfo_22_D,,29690.0,0.015628157628831255,0.12403401342745397,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29226.0,464.0,,,,0.0,0.0
UserInfo_22_已婚,,29690.0,0.044156281576288314,0.20544567650499115,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,28379.0,1311.0,,,,0.0,0.0
UserInfo_22_离婚,,29690.0,0.001111485348602223,0.03332097454945757,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29657.0,33.0,,,,0.0,0.0
UserInfo_22_未婚,,29690.0,0.009868642640619736,0.09885131083273338,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29397.0,293.0,,,,0.0,0.0
WeblogInfo_21_A,,29690.0,0.001583024587403166,0.039756406482364434,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29643.0,47.0,,,,0.0,0.0
WeblogInfo_21_nan,,29690.0,0.050724149545301446,0.21943753564912835,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,28184.0,1506.0,,,,0.0,0.0
WeblogInfo_21_C,,29690.0,0.7227349275850454,0.44765600816144085,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,21458.0,8232.0,,,,0.0,0.0
WeblogInfo_21_B,,29690.0,0.10188615695520377,0.3025036365177349,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,26665.0,3025.0,,,,0.0,0.0
"Log_(2, 11)_0.0",,29690.0,0.9971370831929943,0.05343048444951977,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,29605.0,85.0,,,,0.0,0.0
"Log_(2, 11)_1.0",,29690.0,0.0018861569552037724,0.04338966210762215,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29634.0,56.0,,,,0.0,0.0
"Log_(307, 20)_1.0",,29690.0,0.025463118895250925,0.15752962989341993,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,28934.0,756.0,,,,0.0,0.0
WeblogInfo_19_I,,29690.0,0.11818794206803637,0.3228359688661366,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,26181.0,3509.0,,,,0.0,0.0
WeblogInfo_19_nan,,29690.0,0.00599528460761199,0.07719806924817722,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29512.0,178.0,,,,0.0,0.0
WeblogInfo_19_D,,29690.0,0.03883462445267767,0.193203917264469,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,28537.0,1153.0,,,,0.0,0.0
WeblogInfo_19_F,,29690.0,0.0026608285618053215,0.05151541456766764,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29611.0,79.0,,,,0.0,0.0
WeblogInfo_19_J,,29690.0,0.7327719770966655,0.4425198326552966,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,21756.0,7934.0,,,,0.0,0.0
WeblogInfo_19_G,,29690.0,0.003233411923206467,0.056772048825257736,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29594.0,96.0,,,,0.0,0.0
WeblogInfo_19_E,,29690.0,0.0981475244189963,0.297519023362864,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,26776.0,2914.0,,,,0.0,0.0
Userupdate__position_1.0,,29690.0,0.00549006399461098,0.0738925374842164,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29527.0,163.0,,,,0.0,0.0
"Log_(302, 20)_1.0",,29690.0,0.008285618053216572,0.09064901187956274,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29444.0,246.0,,,,0.0,0.0
Userupdate__educationid_0.0,,29690.0,0.10026945099360055,0.30036399064302954,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,26713.0,2977.0,,,,0.0,0.0
Userupdate__educationid_1.0,,29690.0,0.8678006062647357,0.3387131207675654,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,25765.0,3925.0,,,,0.0,0.0
Userupdate__educationid_2.0,,29690.0,0.02667564836645335,0.16113637914914355,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,28898.0,792.0,,,,0.0,0.0
Userupdate__educationid_3.0,,29690.0,0.003805995284607612,0.06157627296336624,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29577.0,113.0,,,,0.0,0.0
Userupdate__age_0.0,,29690.0,0.9676321993937352,0.17697791113751032,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,28729.0,961.0,,,,0.0,0.0
Userupdate__age_1.0,,29690.0,0.031694173122263386,0.17518757437913884,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,28749.0,941.0,,,,0.0,0.0
"Log_(2, 0)_1.0",,29690.0,0.0014146177164028292,0.03758542474935256,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29648.0,42.0,,,,0.0,0.0
Userupdate__gender_1.0,,29690.0,0.021387672617042774,0.1446753090892219,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29055.0,635.0,,,,0.0,0.0
Education_Info4_T,,29690.0,0.0024250589424048502,0.049185968685345034,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29618.0,72.0,,,,0.0,0.0
Education_Info4_F,,29690.0,0.9367800606264736,0.24336222678214103,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,27813.0,1877.0,,,,0.0,0.0
Education_Info4_AR,,29690.0,0.010070730885820141,0.09984811994553874,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29391.0,299.0,,,,0.0,0.0
Education_Info4_V,,29690.0,0.04688447288649377,0.211394948463722,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,28298.0,1392.0,,,,0.0,0.0
Education_Info4_AE,,29690.0,0.0021892893230043785,0.046739382907579306,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29625.0,65.0,,,,0.0,0.0
Userupdate__companyname_0.0,,29690.0,0.9684405523745369,0.17482699546886668,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,28753.0,937.0,,,,0.0,0.0
Userupdate__companyname_1.0,,29690.0,0.028528123947457056,0.16647883822768078,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,28843.0,847.0,,,,0.0,0.0
Userupdate__companyname_2.0,,29690.0,0.0028292354328056583,0.05311615465942838,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29606.0,84.0,,,,0.0,0.0
UserInfo_19_新疆维吾尔,,29690.0,0.0062984169754125964,0.0791135748738092,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29503.0,187.0,,,,0.0,0.0
UserInfo_19_陕西,,29690.0,0.022667564836645334,0.1488438528619005,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29017.0,673.0,,,,0.0,0.0
UserInfo_19_福建,,29690.0,0.018928932300437858,0.13627638580376272,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29128.0,562.0,,,,0.0,0.0
UserInfo_19_甘肃,,29690.0,0.004311215897608622,0.06551926359183964,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29562.0,128.0,,,,0.0,0.0
UserInfo_19_广西壮族自治区,,29690.0,0.016638598854833278,0.12791523360399906,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29196.0,494.0,,,,0.0,0.0
UserInfo_19_宁夏回族自治区,,29690.0,0.06163691478612327,0.24049896807295776,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,27860.0,1830.0,,,,0.0,0.0
UserInfo_19_辽宁,,29690.0,0.004580666891209162,0.06752657227824975,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29554.0,136.0,,,,0.0,0.0
UserInfo_19_安徽,,29690.0,0.006803637588413607,0.0822044749902051,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29488.0,202.0,,,,0.0,0.0
UserInfo_19_重庆,,29690.0,0.04863590434489727,0.21510930165474235,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,28246.0,1444.0,,,,0.0,0.0
UserInfo_19_云南,,29690.0,0.07911754799595823,0.2699266856648094,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,27341.0,2349.0,,,,0.0,0.0
UserInfo_19_广东,,29690.0,0.031593128999663184,0.1749172196101186,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,28752.0,938.0,,,,0.0,0.0
UserInfo_19_北京,,29690.0,0.08019535197036039,0.2715999669573188,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,27309.0,2381.0,,,,0.0,0.0
UserInfo_19_浙江,,29690.0,0.04008083529808016,0.19615212936116214,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,28500.0,1190.0,,,,0.0,0.0
UserInfo_19_湖南,,29690.0,0.00676995621421354,0.08200213651139214,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29489.0,201.0,,,,0.0,0.0
UserInfo_19_山东,,29690.0,0.06106433142472213,0.23945231269532055,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,27877.0,1813.0,,,,0.0,0.0
UserInfo_19_湖北,,29690.0,0.03846412933647693,0.19231714906977054,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,28548.0,1142.0,,,,0.0,0.0
UserInfo_19_黑龙江,,29690.0,0.0402492421690805,0.1965465385185637,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,28495.0,1195.0,,,,0.0,0.0
UserInfo_19_吉林,,29690.0,0.06045806668912092,0.23833758017805642,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,27895.0,1795.0,,,,0.0,0.0
UserInfo_19_上海,,29690.0,0.05628157628831256,0.23046854334214295,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,28019.0,1671.0,,,,0.0,0.0
UserInfo_19_青海,,29690.0,0.005456382620410913,0.07366677195972503,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29528.0,162.0,,,,0.0,0.0
UserInfo_19_江西,,29690.0,0.0547995958235096,0.22759249715340446,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,28063.0,1627.0,,,,0.0,0.0
UserInfo_19_四川,,29690.0,0.05870663523071741,0.23507876873854977,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,27947.0,1743.0,,,,0.0,0.0
UserInfo_19_内蒙古自治区,,29690.0,0.01788480970023577,0.13253503277841888,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29159.0,531.0,,,,0.0,0.0
UserInfo_19_河南,,29690.0,0.067497473896935,0.2508858006031304,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,27686.0,2004.0,,,,0.0,0.0
UserInfo_19_江苏,,29690.0,0.022162344223644326,0.1472138059479734,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29032.0,658.0,,,,0.0,0.0
UserInfo_19_天津,,29690.0,0.02283597170764567,0.14938286953938104,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29012.0,678.0,,,,0.0,0.0
UserInfo_19_海南,,29690.0,0.013068373189626137,0.11356947316518279,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29302.0,388.0,,,,0.0,0.0
UserInfo_19_山西,,29690.0,0.023172785449646346,0.1504545442814282,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29002.0,688.0,,,,0.0,0.0
UserInfo_19_河北,,29690.0,0.0022566520714045134,0.04745140072757235,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,29623.0,67.0,,,,0.0,0.0
UserInfo_19_贵州,,29690.0,0.0273492758504547,0.16310177484991178,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,28878.0,812.0,,,,0.0,0.0
ThirdParty_Info_1_median,,29690.0,25.562546311889527,38.37901528734343,0.0,1.5,10.0,33.5,491.0,0.0,1.0,2.0,3.0,0.5,5514.0,1059.0,857.0,733.0,622.0,20905.0,0.0
ThirdParty_Info_10_median,,29690.0,0.6999494779386999,1.2061326492852082,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.5,2.0,1.5,17413.0,4404.0,2381.0,1680.0,1119.0,2693.0,0.0
ThirdParty_Info_11_median,,29690.0,18.698652745031996,14.069094385380458,0.0,9.0,15.0,24.5,177.5,8.0,6.0,7.0,11.0,9.0,818.0,798.0,798.0,783.0,771.0,25722.0,0.0
ThirdParty_Info_12_median,,29690.0,1.6493095318288986,22.87664502418138,0.0,0.0,0.0,1.0,1494.5,0.0,1.0,0.5,2.0,1.5,19874.0,3102.0,2296.0,1106.0,873.0,2439.0,0.0
ThirdParty_Info_13_median,,29690.0,21404.255944762546,31587.217063206575,0.0,8100.125,15457.5,27163.5,1566501.5,0.0,18475.0,5688.0,7895.0,23299.0,299.0,6.0,5.0,5.0,5.0,29370.0,0.0
ThirdParty_Info_14_median,,29690.0,18899.091714381946,30770.586211519654,0.0,7521.625,14218.5,24449.625,2103862.5,0.0,6519.0,11826.0,4970.0,4954.0,1040.0,6.0,5.0,5.0,5.0,28629.0,0.0
ThirdParty_Info_15_median,,29690.0,1633.9188952509262,5395.917128490884,0.0,66.0,303.5,1151.25,246468.5,0.0,18.0,20.0,10.0,15.0,3094.0,63.0,61.0,60.0,56.0,26356.0,0.0
ThirdParty_Info_16_median,,29690.0,25981.905439541933,43080.38529000372,0.0,10182.625,19063.0,33237.75,2263019.0,0.0,9925.0,13927.0,9119.0,20161.0,760.0,6.0,6.0,5.0,5.0,28908.0,0.0
ThirdParty_Info_17_median,,29690.0,12384.132300437857,17216.099300215756,0.0,4656.875,9111.25,15937.875,1247651.5,0.0,9898.0,5083.0,5453.0,2567.0,775.0,6.0,6.0,6.0,6.0,28891.0,0.0
ThirdParty_Info_2_median,,29690.0,16.853233411923206,28.713280278770203,0.0,1.0,6.0,20.0,574.5,0.0,1.0,2.0,3.0,0.5,6213.0,1299.0,1064.0,879.0,847.0,19388.0,0.0
ThirdParty_Info_3_median,,29690.0,216.38085213876727,182.295321660719,0.0,92.0,166.5,285.0,2235.0,70.0,90.0,52.0,71.0,77.0,84.0,81.0,81.0,80.0,80.0,29284.0,0.0
ThirdParty_Info_4_median,,29690.0,210.1373863253621,179.4883158096451,0.0,88.0,163.0,279.0,2421.0,0.0,92.0,120.0,118.0,74.0,804.0,85.0,83.0,83.0,82.0,28553.0,0.0
ThirdParty_Info_5_median,,29690.0,82.78701583024588,57.10659836864242,1.0,44.5,69.0,105.5,1198.5,58.0,56.0,62.0,46.0,52.0,226.0,224.0,216.0,211.0,211.0,28602.0,0.0
ThirdParty_Info_6_median,,29690.0,15.733327719770967,43.09386680022757,0.0,2.0,5.0,13.0,1200.0,0.0,1.0,2.0,3.0,4.0,2701.0,2322.0,1931.0,1544.0,1263.0,19929.0,0.0
ThirdParty_Info_7_median,,29690.0,297.8825698888515,254.09375614852954,0.0,125.5,229.5,392.0,2978.0,0.0,88.0,80.0,131.0,211.0,521.0,78.0,62.0,61.0,60.0,28908.0,0.0
ThirdParty_Info_8_median,,29690.0,111.27969013135736,94.83488205167761,0.0,47.0,86.0,147.0,1330.0,0.0,49.0,35.0,33.0,64.0,534.0,149.0,149.0,148.0,148.0,28562.0,0.0
ThirdParty_Info_9_median,,29690.0,1.8259514988211518,4.683577402031591,0.0,0.0,0.0,2.0,214.0,0.0,1.0,0.5,2.0,1.5,17413.0,2173.0,1696.0,1220.0,938.0,6250.0,0.0
ThirdParty_Info_1_std,,29690.0,14.844778150983931,18.260893350233594,0.0,3.011090610836324,8.79583234643923,20.126889142092782,570.363167514473,0.0,0.408248290463863,0.816496580927726,0.8366600265340756,1.224744871391589,2533.0,322.0,201.0,141.0,102.0,26391.0,0.0
ThirdParty_Info_10_std,,29690.0,0.7181748372892539,0.7412421221555721,0.0,0.0,0.5163977794943223,1.0327955589886446,9.710818709048171,0.0,0.408248290463863,0.816496580927726,0.5163977794943222,0.8366600265340756,8584.0,2981.0,1373.0,1092.0,1037.0,14623.0,0.0
ThirdParty_Info_11_std,,29690.0,6.408905488292231,4.758952336610225,0.0,3.1885210782848317,5.154286242213045,8.2138095100061,77.70456872024965,1.6733200530681511,2.073644135332772,1.9407902170679516,2.16794833886788,2.6394443859772205,94.0,88.0,84.0,82.0,82.0,29260.0,0.0
ThirdParty_Info_12_std,,29690.0,1.4123844706846902,10.555563614509014,0.0,0.0,0.5163977794943222,1.1690451944500122,847.7300081197236,0.0,0.408248290463863,0.816496580927726,0.5163977794943223,0.8366600265340756,9933.0,3170.0,1194.0,933.0,927.0,13533.0,0.0
ThirdParty_Info_13_std,,29690.0,9614.858161180862,15471.176994657666,0.0,3627.837063991054,6724.143673079596,11819.98408468251,970186.9110022048,0.0,5165.983881766054,6750.987799327346,6908.794204972867,1536.5427968874367,259.0,1.0,1.0,1.0,1.0,29427.0,0.0
ThirdParty_Info_14_std,,29690.0,8024.867378795152,14284.640889779019,0.0,3192.938875546348,5856.622647172287,9972.193833665679,1226439.5698703898,0.0,8369.315862123976,1899.2888142670668,15663.381916644523,10456.422402842507,866.0,2.0,2.0,1.0,1.0,28818.0,0.0
ThirdParty_Info_15_std,,29690.0,1558.2810678019955,3335.5792416385125,0.0,175.33078238808963,552.2949963877588,1619.1898304270067,147149.49736815278,0.0,6.531972647421808,4.490731195102493,26.127890589687233,10.61445555206044,683.0,11.0,10.0,9.0,8.0,28969.0,0.0
ThirdParty_Info_16_std,,29690.0,10504.157941477417,19554.81083844107,0.0,4193.294122730738,7607.098728525258,13090.502744210688,1352221.606878202,0.0,3310.6739495154156,5648.331818628694,2072.7202818196834,849.9097403057966,676.0,2.0,1.0,1.0,1.0,29009.0,0.0
ThirdParty_Info_17_std,,29690.0,6233.95645610264,9188.070475963747,0.0,2388.357911548138,4418.847911599486,7775.162840607738,737553.238347556,0.0,1094.6012972767755,127.27922061357856,4481.00915717282,8985.3560790136,690.0,2.0,2.0,1.0,1.0,28994.0,0.0
ThirdParty_Info_2_std,,29690.0,11.992018786107232,15.693223293332645,0.0,2.5099800796022267,6.833739825307955,15.513435037626795,431.098983220018,0.0,0.408248290463863,0.816496580927726,0.8366600265340756,1.224744871391589,2501.0,371.0,241.0,145.0,136.0,26296.0,0.0
ThirdParty_Info_3_std,,29690.0,82.1674708184515,72.7961389351336,0.0,34.64919431482739,61.499186759442296,105.86520470028918,1357.3652050940455,0.0,1.4142135623730951,21.213203435596427,7.7781745930520225,12.020815280171307,43.0,8.0,8.0,7.0,6.0,29618.0,0.0
ThirdParty_Info_4_std,,29690.0,76.58264454365715,69.63036857747855,0.0,31.657147691288138,57.366221156418206,98.99629622658432,1195.213244571863,0.0,0.408248290463863,13.435028842544403,3.6742346141747673,2.8284271247461903,654.0,10.0,7.0,6.0,5.0,29008.0,0.0
ThirdParty_Info_5_std,,29690.0,23.3822388949052,20.074826095191167,0.0,11.309288218097548,18.304826321674476,29.3385208610054,432.4846818096567,12.727922061357855,3.5355339059327378,5.656854249492381,9.309493362512628,5.683308895353129,16.0,15.0,15.0,13.0,12.0,29619.0,0.0
ThirdParty_Info_6_std,,29690.0,9.981856659690528,19.402579283007658,0.0,2.16794833886788,4.614418332122171,10.039920318408907,675.2109053226752,0.0,0.816496580927726,0.8366600265340756,0.408248290463863,0.8944271909999159,464.0,306.0,262.0,257.0,185.0,28216.0,0.0
ThirdParty_Info_7_std,,29690.0,108.50085182380893,96.35745627669186,0.0,45.357810260581616,81.6500660450875,140.8754473521346,2243.69154891368,0.0,5.656854249492381,21.920310216782973,42.42640687119285,79.19595949289332,465.0,6.0,5.0,5.0,5.0,29204.0,0.0
ThirdParty_Info_8_std,,29690.0,44.20671377491213,38.983421117552815,0.0,19.312344929258764,33.65362783811972,56.856544624754214,732.9310108507258,0.0,5.656854249492381,2.8284271247461903,6.363961030678928,9.192388155425117,481.0,9.0,9.0,8.0,8.0,29175.0,0.0
ThirdParty_Info_9_std,,29690.0,2.689243121242931,4.641913799072551,0.0,0.0,1.224744871391589,3.40587727318528,178.80939572628728,0.0,0.408248290463863,0.816496580927726,0.8366600265340756,1.224744871391589,8459.0,1605.0,884.0,476.0,443.0,17823.0,0.0
ThirdParty_Info_1_min,,29690.0,9.812125294712024,20.5517660942273,0.0,0.0,1.0,10.0,348.0,0.0,1.0,2.0,3.0,4.0,13369.0,2159.0,1520.0,1148.0,922.0,10572.0,0.0
ThirdParty_Info_11_min,,29690.0,9.718423711687437,9.929547406211478,0.0,3.0,7.0,13.0,140.0,0.0,2.0,3.0,1.0,4.0,2386.0,2222.0,2124.0,2100.0,1969.0,18889.0,0.0
ThirdParty_Info_12_min,,29690.0,0.5044459413944089,10.736821043425577,0.0,0.0,0.0,0.0,759.0,0.0,1.0,2.0,3.0,4.0,27834.0,1062.0,326.0,130.0,92.0,246.0,0.0
ThirdParty_Info_13_min,,29690.0,9883.13118895251,15590.155316615213,0.0,2351.25,6117.5,12714.75,875127.0,0.0,10.0,1510.0,370.0,150.0,708.0,12.0,10.0,10.0,10.0,28940.0,0.0
ThirdParty_Info_14_min,,29690.0,8891.828999663187,15164.695796702172,0.0,2149.25,5787.0,11864.75,1020016.0,0.0,905.0,12.0,318.0,6274.0,1718.0,11.0,9.0,9.0,9.0,27934.0,0.0
ThirdParty_Info_15_min,,29690.0,522.8189626136747,2669.8071186995235,0.0,0.0,3.0,164.0,120300.0,0.0,11.0,12.0,21.0,18.0,14784.0,122.0,121.0,116.0,103.0,14444.0,0.0
ThirdParty_Info_16_min,,29690.0,12587.78268777366,20684.81800353552,0.0,3271.25,8073.5,16511.75,1376765.0,0.0,3778.0,5448.0,1771.0,403.0,1133.0,11.0,8.0,8.0,8.0,28522.0,0.0
ThirdParty_Info_17_min,,29690.0,5309.783832940384,8822.338257528114,0.0,1112.25,3177.0,7002.0,517025.0,0.0,35.0,116.0,91.0,2049.0,1634.0,16.0,14.0,13.0,13.0,28000.0,0.0
ThirdParty_Info_2_min,,29690.0,5.751465139777703,14.614413867932532,0.0,0.0,0.0,5.0,392.0,0.0,1.0,2.0,3.0,4.0,15611.0,2533.0,1643.0,1256.0,909.0,7738.0,0.0
ThirdParty_Info_3_min,,29690.0,106.11889525092624,117.411977431315,0.0,30.0,71.0,141.0,1982.0,1.0,0.0,14.0,8.0,7.0,358.0,356.0,285.0,263.0,262.0,28166.0,0.0
ThirdParty_Info_4_min,,29690.0,103.53792522734928,113.52979895741773,0.0,27.0,69.0,140.0,1590.0,0.0,1.0,17.0,25.0,15.0,1430.0,312.0,252.0,242.0,242.0,27212.0,0.0
ThirdParty_Info_5_min,,29690.0,50.1492758504547,41.41434511194621,1.0,22.0,40.0,66.0,741.0,21.0,22.0,27.0,18.0,26.0,484.0,465.0,461.0,457.0,457.0,27366.0,0.0
